length_url,nb_or,path_extension,ratio_nullHyperlinks,ratio_intRedirection,ratio_intErrors,submit_email,sfh,status
30,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,1
103,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
76,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,1
63,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
59,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,1
123,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,1
70,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,1
126,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,1
59,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,1
70,0,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,1
61,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,1
92,0,0,0,0,0,0,0,1
113,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,1
62,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,1
69,0,0,0,0,0,0,0,1
103,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,1
38,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,1
126,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,1
118,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,1
63,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,1
96,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,1
115,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,1
75,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,1
60,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,1
235,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,1
112,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,1
85,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,1
73,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,1
56,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,1
267,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,1
66,0,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,1
66,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,1
73,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,1
141,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,1
50,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,1
112,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,1
35,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,1
100,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
125,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,1
167,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,1
227,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1
159,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,1
66,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,1
95,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,1
73,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,1
98,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,1
83,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0,1
61,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,1
61,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,1
163,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,1
53,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,1
91,0,0,0,0,0,0,0,1
127,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,1
35,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
88,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,1
68,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,1
80,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,1
79,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,1
45,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,1
194,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
83,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,1
64,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,1
103,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,1
162,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,1
27,0,0,0,0,0,0,0,1
130,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1
43,0,0,0,0,0,0,0,1
60,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,1
65,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0,1
230,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
74,0,0,0,0,0,0,0,1
62,0,0,0,0,0,0,0,1
80,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,1
119,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,1
59,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,1
31,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,1
110,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,1
114,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1
63,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,1
52,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,1
20,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,1
81,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,1
177,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,1
147,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
64,0,0,0,0,0,0,0,1
46,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,1
87,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
109,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,1
75,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1
79,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,1
180,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,1
70,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,1
98,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1
24,0,0,0,0,0,0,0,1
70,0,0,0,0,0,0,0,1
44,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,1
92,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,1
102,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,1
42,0,0,0,0,0,0,0,1
65,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,1
40,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
90,0,0,0,0,0,0,0,1
75,0,0,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,1
65,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
132,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,1
47,0,0,0,0,0,0,0,1
29,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,1
106,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,1
54,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
213,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,1
32,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,1
71,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,1
55,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
